dump_id,symbol,start_ts,end_ts,pct_chg,vol_mult,dump_type,split
1407,XLMUSDT,2024-11-16 21:00:00+00:00,2024-11-17 11:00:00+00:00,16.0905,30.4262,standard,train
1408,XLMUSDT,2024-11-24 03:00:00+00:00,2024-11-24 15:00:00+00:00,24.0004,23.5259,standard,train
1409,XLMUSDT,2024-11-25 16:00:00+00:00,2024-11-26 12:00:00+00:00,17.5643,8.2049,standard,train
1410,XLMUSDT,2025-02-02 02:00:00+00:00,2025-02-03 01:00:00+00:00,25.0263,2.4231,standard,train
1411,XLMUSDT,2025-03-03 02:00:00+00:00,2025-03-04 02:00:00+00:00,18.9356,2.6336,standard,train
1412,XLMUSDT,2025-04-06 16:00:00+00:00,2025-04-07 06:00:00+00:00,19.9103,4.1906,standard,train
1413,XLMUSDT,2025-10-10 13:00:00+00:00,2025-10-10 21:00:00+00:00,23.2912,7.1571,standard,train
1414,XLMUSDT,2026-02-04 21:00:00+00:00,2026-02-05 21:00:00+00:00,15.4788,3.8667,standard,test
1415,XLMUSDT,2024-11-16 14:00:00+00:00,2024-11-16 15:00:00+00:00,11.427,95.71,fast,train
1416,XLMUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.4955,9.6163,fast,train
1417,XLMUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,13.405,49.8216,fast,train
1418,XMRUSDT,2024-07-04 10:00:00+00:00,2024-07-05 06:00:00+00:00,15.3558,2.1164,standard,train
1419,XMRUSDT,2024-12-08 23:00:00+00:00,2024-12-09 22:00:00+00:00,21.8679,4.1503,standard,train
1420,XMRUSDT,2024-12-19 14:00:00+00:00,2024-12-20 11:00:00+00:00,20.1112,2.4814,standard,train
1421,XMRUSDT,2025-04-28 04:00:00+00:00,2025-04-28 21:00:00+00:00,17.6478,18.4306,standard,train
1422,XMRUSDT,2025-05-27 08:00:00+00:00,2025-05-28 06:00:00+00:00,17.2032,2.7709,standard,train
1423,XMRUSDT,2025-10-10 01:00:00+00:00,2025-10-10 21:00:00+00:00,19.7943,3.3514,standard,train
1424,XMRUSDT,2026-01-20 05:00:00+00:00,2026-01-21 03:00:00+00:00,20.6463,8.4181,standard,test
1425,XMRUSDT,2024-12-20 07:00:00+00:00,2024-12-20 08:00:00+00:00,10.1949,6.714,fast,train
1426,XMRUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,11.6929,22.7016,fast,train
1427,XPLUSDT,2025-09-23 03:00:00+00:00,2025-09-24 03:00:00+00:00,18.3568,2.6892,standard,train
1428,XPLUSDT,2025-09-26 04:00:00+00:00,2025-09-26 12:00:00+00:00,16.4186,31.9308,standard,train
1429,XPLUSDT,2025-09-29 14:00:00+00:00,2025-09-30 14:00:00+00:00,23.3788,19.347,standard,train
1430,XPLUSDT,2025-10-07 05:00:00+00:00,2025-10-08 03:00:00+00:00,17.7523,5.3328,standard,train
1431,XPLUSDT,2025-10-08 17:00:00+00:00,2025-10-09 08:00:00+00:00,16.999,4.0245,standard,train
1432,XPLUSDT,2025-10-10 19:00:00+00:00,2025-10-11 19:00:00+00:00,39.7189,4.5733,standard,train
1433,XPLUSDT,2025-11-20 14:00:00+00:00,2025-11-21 09:00:00+00:00,19.8638,2.1821,standard,test
1434,XPLUSDT,2025-12-15 01:00:00+00:00,2025-12-16 00:00:00+00:00,15.0649,2.0019,standard,test
1435,XPLUSDT,2026-01-30 18:00:00+00:00,2026-01-31 18:00:00+00:00,20.5067,2.3445,standard,test
1436,XPLUSDT,2026-02-05 04:00:00+00:00,2026-02-06 03:00:00+00:00,18.4127,3.9991,standard,test
1437,XPLUSDT,2026-04-02 20:00:00+00:00,2026-04-03 18:00:00+00:00,27.0411,7.898,standard,test
1438,XPLUSDT,2025-09-01 15:00:00+00:00,2025-09-01 16:00:00+00:00,15.3717,6.1325,fast,train
1439,XPLUSDT,2025-09-26 04:00:00+00:00,2025-09-26 05:00:00+00:00,12.7508,62.6645,fast,train
1440,XPLUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,18.8648,27.6482,fast,train
1441,XPLUSDT,2026-04-02 20:00:00+00:00,2026-04-02 21:00:00+00:00,23.5794,83.0845,fast,test
1442,XRPUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,19.7229,3.3272,standard,train
1443,XRPUSDT,2024-11-16 14:00:00+00:00,2024-11-17 05:00:00+00:00,15.7807,13.8515,standard,train
1444,XRPUSDT,2024-11-23 15:00:00+00:00,2024-11-24 15:00:00+00:00,15.8541,3.2287,standard,train
1445,XRPUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,28.5734,3.4212,standard,train
1446,XRPUSDT,2025-03-02 23:00:00+00:00,2025-03-03 21:00:00+00:00,21.0455,3.3575,standard,train
1447,XRPUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,21.5569,3.7353,standard,train
1448,XRPUSDT,2025-10-10 05:00:00+00:00,2025-10-10 21:00:00+00:00,17.6512,6.9172,standard,train
1449,XRPUSDT,2026-02-04 21:00:00+00:00,2026-02-05 21:00:00+00:00,23.4127,6.7772,standard,test
1450,XRPUSDT,2024-12-03 12:00:00+00:00,2024-12-03 13:00:00+00:00,10.3086,8.8733,fast,train
1451,XRPUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.3971,13.3518,fast,train
1452,ZECUSDT,2024-07-04 04:00:00+00:00,2024-07-05 02:00:00+00:00,19.1542,4.9114,standard,train
1453,ZECUSDT,2024-08-04 06:00:00+00:00,2024-08-05 05:00:00+00:00,17.1667,3.3314,standard,train
1454,ZECUSDT,2024-12-08 22:00:00+00:00,2024-12-09 22:00:00+00:00,23.456,2.1544,standard,train
1455,ZECUSDT,2024-12-19 14:00:00+00:00,2024-12-20 11:00:00+00:00,21.0867,2.0082,standard,train
1456,ZECUSDT,2025-02-02 06:00:00+00:00,2025-02-03 02:00:00+00:00,30.8591,5.0267,standard,train
1457,ZECUSDT,2025-04-06 12:00:00+00:00,2025-04-07 06:00:00+00:00,26.6096,11.1684,standard,train
1458,ZECUSDT,2025-10-02 13:00:00+00:00,2025-10-03 03:00:00+00:00,18.8019,26.7889,standard,train
1459,ZECUSDT,2025-10-03 10:00:00+00:00,2025-10-04 02:00:00+00:00,18.879,13.2748,standard,train
1460,ZECUSDT,2025-10-07 01:00:00+00:00,2025-10-07 23:00:00+00:00,20.188,9.7977,standard,train
1461,ZECUSDT,2025-10-10 05:00:00+00:00,2025-10-10 21:00:00+00:00,26.5268,18.9348,standard,train
1462,ZECUSDT,2025-10-13 05:00:00+00:00,2025-10-14 05:00:00+00:00,19.5743,3.4696,standard,train
1463,ZECUSDT,2025-10-16 07:00:00+00:00,2025-10-17 07:00:00+00:00,20.2181,2.0956,standard,train
1464,ZECUSDT,2025-11-04 04:00:00+00:00,2025-11-04 16:00:00+00:00,18.4699,2.214,standard,test
1465,ZECUSDT,2025-11-07 17:00:00+00:00,2025-11-08 15:00:00+00:00,29.0539,2.4366,standard,test
1466,ZECUSDT,2025-11-10 07:00:00+00:00,2025-11-11 07:00:00+00:00,30.2876,2.628,standard,test
1467,ZECUSDT,2026-01-07 11:00:00+00:00,2026-01-08 09:00:00+00:00,20.9753,2.4656,standard,test
1468,ZECUSDT,2026-02-04 19:00:00+00:00,2026-02-05 19:00:00+00:00,21.7391,2.7071,standard,test
1469,ZECUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.8889,16.9672,fast,train
1470,ZECUSDT,2025-04-07 04:00:00+00:00,2025-04-07 05:00:00+00:00,17.7803,70.4599,fast,train
1471,ZECUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,13.725,45.0312,fast,train
1472,ZECUSDT,2025-11-04 10:00:00+00:00,2025-11-04 11:00:00+00:00,13.1211,6.1386,fast,test
